regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-13;42;16323;270;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-14;42;16323;270;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-15;42;16323;270;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-16;42;16323;271;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-17;42;16323;271;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-18;43;16323;271;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-19;43;16323;271;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-20;43;16323;272;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-21;43;16323;273;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-22;43;16323;273;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-23;43;16323;273;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-24;43;16323;273;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-25;44;16323;275;2;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-26;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-27;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-28;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-29;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-30;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-10-31;44;16323;275;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-01;45;16323;276;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-02;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-03;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-04;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-05;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-06;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-07;45;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-08;46;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-09;46;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-10;46;16323;276;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-11;46;16323;277;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-12;46;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-13;46;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-14;46;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-15;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-16;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-17;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-18;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-19;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-20;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-21;47;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-22;48;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-23;48;16323;277;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-24;48;16323;278;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-25;48;16323;279;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-26;48;16323;279;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-27;48;16323;279;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-28;48;16323;280;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-29;49;16323;280;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-11-30;49;16323;281;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-01;49;16323;281;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-02;49;16323;282;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-03;49;16323;282;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-04;49;16323;283;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-05;49;16323;283;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-06;50;16323;283;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-07;50;16323;283;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-08;50;16323;284;1;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-09;50;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-10;50;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-11;50;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-12;50;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-13;51;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-14;51;16323;284;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-15;51;16323;291;7;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-16;51;16323;291;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-17;51;16323;291;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-18;51;16323;291;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-19;51;16323;293;2;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-20;52;16323;304;11;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-21;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-22;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-23;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-24;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-25;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-26;52;16323;304;0;6;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-27;53;16323;305;1;7;1;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-28;53;16323;321;16;7;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-29;53;16323;321;0;7;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-30;53;16323;321;0;7;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2020-12-31;53;16323;321;0;7;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2021-01-01;53;16323;323;2;7;0;;;0
Norte;RO;Cerejeiras;11;110005;11006;CONE SUL;2021-01-02;53;16323;326;3;7;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-03-27;13;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-03-28;13;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-03-29;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-03-30;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-03-31;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-01;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-02;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-03;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-04;14;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-05;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-06;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-07;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-08;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-09;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-10;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-11;15;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-12;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-13;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-14;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-15;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-16;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-17;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-18;16;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-19;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-20;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-21;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-22;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-23;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-24;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-25;17;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-26;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-27;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-28;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-29;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-04-30;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-01;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-02;18;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-03;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-04;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-05;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-06;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-07;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-08;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-09;19;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-10;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-11;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-12;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-13;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-14;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-15;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-16;20;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-17;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-18;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-19;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-20;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-21;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-22;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-23;21;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-24;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-25;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-26;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-27;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-28;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-29;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-30;22;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-05-31;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-01;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-02;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-03;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-04;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-05;23;15882;0;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-06;23;15882;2;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-07;24;15882;2;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-08;24;15882;2;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-09;24;15882;11;9;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-10;24;15882;12;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-11;24;15882;16;4;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-12;24;15882;16;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-13;24;15882;16;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-14;25;15882;16;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-15;25;15882;16;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-16;25;15882;16;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-17;25;15882;17;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-18;25;15882;20;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-19;25;15882;26;6;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-20;25;15882;26;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-21;26;15882;26;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-22;26;15882;29;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-23;26;15882;31;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-24;26;15882;32;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-25;26;15882;30;-2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-26;26;15882;30;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-27;26;15882;30;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-28;27;15882;33;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-29;27;15882;33;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-06-30;27;15882;46;13;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-01;27;15882;43;-3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-02;27;15882;46;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-03;27;15882;45;-1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-04;27;15882;45;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-05;28;15882;45;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-06;28;15882;48;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-07;28;15882;48;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-08;28;15882;51;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-09;28;15882;51;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-10;28;15882;51;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-11;28;15882;51;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-12;29;15882;51;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-13;29;15882;51;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-14;29;15882;53;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-15;29;15882;53;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-16;29;15882;53;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-17;29;15882;53;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-18;29;15882;53;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-19;30;15882;53;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-20;30;15882;63;10;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-21;30;15882;63;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-22;30;15882;71;8;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-23;30;15882;71;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-24;30;15882;72;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-25;30;15882;72;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-26;31;15882;72;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-27;31;15882;72;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-28;31;15882;74;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-29;31;15882;78;4;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-30;31;15882;80;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-07-31;31;15882;80;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-01;31;15882;80;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-02;32;15882;80;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-03;32;15882;80;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-04;32;15882;87;7;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-05;32;15882;87;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-06;32;15882;89;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-07;32;15882;89;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-08;32;15882;89;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-09;33;15882;89;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-10;33;15882;89;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-11;33;15882;89;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-12;33;15882;90;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-13;33;15882;90;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-14;33;15882;90;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-15;33;15882;90;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-16;34;15882;90;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-17;34;15882;98;8;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-18;34;15882;99;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-19;34;15882;101;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-20;34;15882;104;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-21;34;15882;104;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-22;34;15882;104;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-23;35;15882;104;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-24;35;15882;105;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-25;35;15882;107;2;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-26;35;15882;107;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-27;35;15882;107;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-28;35;15882;107;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-29;35;15882;107;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-30;36;15882;107;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-08-31;36;15882;112;5;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-01;36;15882;117;5;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-02;36;15882;118;1;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-03;36;15882;118;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-04;36;15882;140;22;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-05;36;15882;140;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-06;37;15882;140;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-07;37;15882;140;0;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-08;37;15882;143;3;0;0;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-09;37;15882;155;12;1;1;;;0
Norte;RO;Colorado do Oeste;11;110006;11006;CONE SUL;2020-09-10;37;15882;157;2;2;1;;;0
